"","city","year","weekofyear","week_start_date","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","ndvi_ne_prev","ndvi_nw_prev","ndvi_se_prev","ndvi_sw_prev","precipitation_amt_mm_prev","reanalysis_air_temp_k_prev","reanalysis_avg_temp_k_prev","reanalysis_dew_point_temp_k_prev","reanalysis_max_air_temp_k_prev","reanalysis_min_air_temp_k_prev","reanalysis_precip_amt_kg_per_m2_prev","reanalysis_relative_humidity_percent_prev","reanalysis_sat_precip_amt_mm_prev","reanalysis_specific_humidity_g_per_kg_prev","reanalysis_tdtr_k_prev","station_avg_temp_c_prev","station_diur_temp_rng_c_prev","station_max_temp_c_prev","station_min_temp_c_prev","station_precip_mm_prev","ndvi_ne_2_prev","ndvi_nw_2_prev","ndvi_se_2_prev","ndvi_sw_2_prev","precipitation_amt_mm_2_prev","reanalysis_air_temp_k_2_prev","reanalysis_avg_temp_k_2_prev","reanalysis_dew_point_temp_k_2_prev","reanalysis_max_air_temp_k_2_prev","reanalysis_min_air_temp_k_2_prev","reanalysis_precip_amt_kg_per_m2_2_prev","reanalysis_relative_humidity_percent_2_prev","reanalysis_sat_precip_amt_mm_2_prev","reanalysis_specific_humidity_g_per_kg_2_prev","reanalysis_tdtr_k_2_prev","station_avg_temp_c_2_prev","station_diur_temp_rng_c_2_prev","station_max_temp_c_2_prev","station_min_temp_c_2_prev","station_precip_mm_2_prev","total_cases"
"561","iq",2003,25,"2003-06-18",0.3237,0.2755,0.3547571,0.2723143,47.15,296.008571429,296.757142857,293.978571429,304.9,291,5.56,90.0485714286,47.15,15.4771428571,8.91428571429,27.525,10.725,33.5,21.8,40.4,0.3135857,0.3539833,0.2658571,0.2809143,98.72,296.837142857,297.807142857,296.117142857,303.4,292.8,61.8,96.2228571429,98.72,17.6685714286,7.07142857143,27.7,9.575,33.2,21.6,107,0.2369571,0.1213143,0.1923143,0.2074,70.25,296.591428571,297.757142857,296.127142857,303.9,294.2,40.7,97.6171428571,70.25,17.6514285714,5.51428571429,27.2,8.15,33.4,22.4,72.1,4
"562","iq",2003,26,"2003-06-25",0.1882571,0.2322667,0.1737714,0.1928,88.88,295.387142857,296.357142857,294.542857143,303.7,291.8,38.1,95.5757142857,88.88,15.9857142857,6.54285714286,26.95,9.45,32.7,21.9,93.5,0.3237,0.2755,0.3547571,0.2723143,47.15,296.008571429,296.757142857,293.978571429,304.9,291,5.56,90.0485714286,47.15,15.4771428571,8.91428571429,27.525,10.725,33.5,21.8,40.4,0.3135857,0.3539833,0.2658571,0.2809143,98.72,296.837142857,297.807142857,296.117142857,303.4,292.8,61.8,96.2228571429,98.72,17.6685714286,7.07142857143,27.7,9.575,33.2,21.6,107,6
"563","iq",2003,27,"2003-07-02",0.2618143,0.1715857,0.3099429,0.2584286,61.09,295.128571429,295.992857143,294.037142857,305.5,291.7,42.5,94.1271428571,61.09,15.5114285714,6.5,25.8666666667,7.5,33.8,21.7,79.3,0.1882571,0.2322667,0.1737714,0.1928,88.88,295.387142857,296.357142857,294.542857143,303.7,291.8,38.1,95.5757142857,88.88,15.9857142857,6.54285714286,26.95,9.45,32.7,21.9,93.5,0.3237,0.2755,0.3547571,0.2723143,47.15,296.008571429,296.757142857,293.978571429,304.9,291,5.56,90.0485714286,47.15,15.4771428571,8.91428571429,27.525,10.725,33.5,21.8,40.4,2
"564","iq",2003,28,"2003-07-09",0.1802714,0.1629714,0.1541286,0.1611,53.58,296.942857143,298.307142857,294.154285714,307.3,291.4,13.55,86.6557142857,53.58,15.6185714286,10.1,27.075,10.875,33.2,20.7,1.5,0.2618143,0.1715857,0.3099429,0.2584286,61.09,295.128571429,295.992857143,294.037142857,305.5,291.7,42.5,94.1271428571,61.09,15.5114285714,6.5,25.8666666667,7.5,33.8,21.7,79.3,0.1882571,0.2322667,0.1737714,0.1928,88.88,295.387142857,296.357142857,294.542857143,303.7,291.8,38.1,95.5757142857,88.88,15.9857142857,6.54285714286,26.95,9.45,32.7,21.9,93.5,2
"565","iq",2003,29,"2003-07-16",0.1935714,0.16885,0.1590857,0.2314714,65.2,296.79,298.171428571,293.642857143,306.6,287.3,27.06,85.6114285714,65.2,15.2971428571,12,27.6666666667,10.8333333333,33.4,17.4,23.8,0.1802714,0.1629714,0.1541286,0.1611,53.58,296.942857143,298.307142857,294.154285714,307.3,291.4,13.55,86.6557142857,53.58,15.6185714286,10.1,27.075,10.875,33.2,20.7,1.5,0.2618143,0.1715857,0.3099429,0.2584286,61.09,295.128571429,295.992857143,294.037142857,305.5,291.7,42.5,94.1271428571,61.09,15.5114285714,6.5,25.8666666667,7.5,33.8,21.7,79.3,5
"566","iq",2003,30,"2003-07-23",0.2858143,0.1630714,0.2880286,0.2774571,2.64,296.485714286,298.042857143,291.85,305.4,289.2,6.39,77.8042857143,2.64,13.5585714286,11.4285714286,26.4666666667,10.3666666667,32.1,18,9.9,0.1935714,0.16885,0.1590857,0.2314714,65.2,296.79,298.171428571,293.642857143,306.6,287.3,27.06,85.6114285714,65.2,15.2971428571,12,27.6666666667,10.8333333333,33.4,17.4,23.8,0.1802714,0.1629714,0.1541286,0.1611,53.58,296.942857143,298.307142857,294.154285714,307.3,291.4,13.55,86.6557142857,53.58,15.6185714286,10.1,27.075,10.875,33.2,20.7,1.5,1
"567","iq",2003,31,"2003-07-30",0.2077857,0.1562143,0.1743286,0.2188143,24.64,296.822857143,298.357142857,293.184285714,306.9,291.2,12,82.27,24.64,14.6857142857,10.3142857143,27.225,9.9,32.4,21.3,69.1,0.2858143,0.1630714,0.2880286,0.2774571,2.64,296.485714286,298.042857143,291.85,305.4,289.2,6.39,77.8042857143,2.64,13.5585714286,11.4285714286,26.4666666667,10.3666666667,32.1,18,9.9,0.1935714,0.16885,0.1590857,0.2314714,65.2,296.79,298.171428571,293.642857143,306.6,287.3,27.06,85.6114285714,65.2,15.2971428571,12,27.6666666667,10.8333333333,33.4,17.4,23.8,1
"568","iq",2003,32,"2003-08-06",0.2443714,0.1746429,0.2174143,0.2323,89.28,297.658571429,298.55,293.045714286,308.2,290.8,6.5,77.8614285714,89.28,14.5842857143,12.6428571429,27.85,11.2,34.2,21.3,117,0.2077857,0.1562143,0.1743286,0.2188143,24.64,296.822857143,298.357142857,293.184285714,306.9,291.2,12,82.27,24.64,14.6857142857,10.3142857143,27.225,9.9,32.4,21.3,69.1,0.2858143,0.1630714,0.2880286,0.2774571,2.64,296.485714286,298.042857143,291.85,305.4,289.2,6.39,77.8042857143,2.64,13.5585714286,11.4285714286,26.4666666667,10.3666666667,32.1,18,9.9,0
"569","iq",2003,33,"2003-08-13",0.2471143,0.1711143,0.2337429,0.2638,52.47,297.338571429,298.271428571,294.118571429,307,291.3,21,83.9271428571,52.47,15.5885714286,10.6571428571,27.4,10.05,34.4,21.7,79,0.2443714,0.1746429,0.2174143,0.2323,89.28,297.658571429,298.55,293.045714286,308.2,290.8,6.5,77.8614285714,89.28,14.5842857143,12.6428571429,27.85,11.2,34.2,21.3,117,0.2077857,0.1562143,0.1743286,0.2188143,24.64,296.822857143,298.357142857,293.184285714,306.9,291.2,12,82.27,24.64,14.6857142857,10.3142857143,27.225,9.9,32.4,21.3,69.1,0
"570","iq",2003,34,"2003-08-20",0.4252429,0.3624833,0.3566143,0.3855286,45.38,297.365714286,298.857142857,293.511428571,308.1,292,35.1,81.9428571429,45.38,15.01,10.0571428571,27.75,11.9,34,20,18.3,0.2471143,0.1711143,0.2337429,0.2638,52.47,297.338571429,298.271428571,294.118571429,307,291.3,21,83.9271428571,52.47,15.5885714286,10.6571428571,27.4,10.05,34.4,21.7,79,0.2443714,0.1746429,0.2174143,0.2323,89.28,297.658571429,298.55,293.045714286,308.2,290.8,6.5,77.8614285714,89.28,14.5842857143,12.6428571429,27.85,11.2,34.2,21.3,117,0
"571","iq",2003,35,"2003-08-27",0.2495857,0.2122,0.2508143,0.2652143,29.51,297.875714286,299.671428571,294.932857143,306.6,291.2,18.03,85.7257142857,29.51,16.4457142857,10.8857142857,28,12.1,34.4,21.4,95.7,0.4252429,0.3624833,0.3566143,0.3855286,45.38,297.365714286,298.857142857,293.511428571,308.1,292,35.1,81.9428571429,45.38,15.01,10.0571428571,27.75,11.9,34,20,18.3,0.2471143,0.1711143,0.2337429,0.2638,52.47,297.338571429,298.271428571,294.118571429,307,291.3,21,83.9271428571,52.47,15.5885714286,10.6571428571,27.4,10.05,34.4,21.7,79,0
"572","iq",2003,36,"2003-09-03",0.3417,0.2863143,0.2101857,0.2659857,8.84,297.381428571,298.442857143,290.97,309.5,289.1,33.5,70.9285714286,8.84,12.9471428571,12.7714285714,26.65,11.9,33.9,18.5,0.8,0.2495857,0.2122,0.2508143,0.2652143,29.51,297.875714286,299.671428571,294.932857143,306.6,291.2,18.03,85.7257142857,29.51,16.4457142857,10.8857142857,28,12.1,34.4,21.4,95.7,0.4252429,0.3624833,0.3566143,0.3855286,45.38,297.365714286,298.857142857,293.511428571,308.1,292,35.1,81.9428571429,45.38,15.01,10.0571428571,27.75,11.9,34,20,18.3,2
"573","iq",2003,37,"2003-09-10",0.2232286,0.2028714,0.1952571,0.2701857,36.42,298.831428571,300.192857143,293.927142857,310.2,292,6,76.5328571429,36.42,15.4471428571,12.6714285714,27.8333333333,12.3,34.3,21,53.1,0.3417,0.2863143,0.2101857,0.2659857,8.84,297.381428571,298.442857143,290.97,309.5,289.1,33.5,70.9285714286,8.84,12.9471428571,12.7714285714,26.65,11.9,33.9,18.5,0.8,0.2495857,0.2122,0.2508143,0.2652143,29.51,297.875714286,299.671428571,294.932857143,306.6,291.2,18.03,85.7257142857,29.51,16.4457142857,10.8857142857,28,12.1,34.4,21.4,95.7,0
"574","iq",2003,38,"2003-09-17",0.3644857,0.2609857,0.3164571,0.3851571,55.73,296.948571429,297.707142857,293.684285714,310.6,288.2,115.2,85.03,55.73,15.3114285714,10.7571428571,27.8,11.6,35.3,16.8,92.3,0.2232286,0.2028714,0.1952571,0.2701857,36.42,298.831428571,300.192857143,293.927142857,310.2,292,6,76.5328571429,36.42,15.4471428571,12.6714285714,27.8333333333,12.3,34.3,21,53.1,0.3417,0.2863143,0.2101857,0.2659857,8.84,297.381428571,298.442857143,290.97,309.5,289.1,33.5,70.9285714286,8.84,12.9471428571,12.7714285714,26.65,11.9,33.9,18.5,0.8,3
"575","iq",2003,39,"2003-09-24",0.4011857,0.3545167,0.3276714,0.3920429,100.55,298.144285714,299.292857143,295.737142857,307.9,293,53.36,88.1171428571,100.55,17.2628571429,9.47142857143,28.0333333333,10.6333333333,34.7,21.8,27.2,0.3644857,0.2609857,0.3164571,0.3851571,55.73,296.948571429,297.707142857,293.684285714,310.6,288.2,115.2,85.03,55.73,15.3114285714,10.7571428571,27.8,11.6,35.3,16.8,92.3,0.2232286,0.2028714,0.1952571,0.2701857,36.42,298.831428571,300.192857143,293.927142857,310.2,292,6,76.5328571429,36.42,15.4471428571,12.6714285714,27.8333333333,12.3,34.3,21,53.1,0
"576","iq",2003,40,"2003-10-01",0.2535,0.2371143,0.2290286,0.2321714,74.6,299.357142857,300.7,295.828571429,310.6,292.9,253.3,83.6828571429,74.6,17.4514285714,11.6,28.575,12.175,35.5,21.8,34.5,0.4011857,0.3545167,0.3276714,0.3920429,100.55,298.144285714,299.292857143,295.737142857,307.9,293,53.36,88.1171428571,100.55,17.2628571429,9.47142857143,28.0333333333,10.6333333333,34.7,21.8,27.2,0.3644857,0.2609857,0.3164571,0.3851571,55.73,296.948571429,297.707142857,293.684285714,310.6,288.2,115.2,85.03,55.73,15.3114285714,10.7571428571,27.8,11.6,35.3,16.8,92.3,0
"577","iq",2003,41,"2003-10-08",0.1760286,0.1963833,0.2257571,0.2349286,38.3,297.915714286,299.885714286,296.312857143,309,292.5,42.5,92.1657142857,38.3,17.9142857143,11.2,27.2,9.35,35.7,22.3,138.2,0.2535,0.2371143,0.2290286,0.2321714,74.6,299.357142857,300.7,295.828571429,310.6,292.9,253.3,83.6828571429,74.6,17.4514285714,11.6,28.575,12.175,35.5,21.8,34.5,0.4011857,0.3545167,0.3276714,0.3920429,100.55,298.144285714,299.292857143,295.737142857,307.9,293,53.36,88.1171428571,100.55,17.2628571429,9.47142857143,28.0333333333,10.6333333333,34.7,21.8,27.2,0
"578","iq",2003,42,"2003-10-15",0.2758286,0.2288429,0.2752,0.2871143,44.16,298.162857143,299.35,296.201428571,305.6,293.8,34.6,90.3428571429,44.16,17.7971428571,8.52857142857,28.3,10.65,34.4,22.9,36,0.1760286,0.1963833,0.2257571,0.2349286,38.3,297.915714286,299.885714286,296.312857143,309,292.5,42.5,92.1657142857,38.3,17.9142857143,11.2,27.2,9.35,35.7,22.3,138.2,0.2535,0.2371143,0.2290286,0.2321714,74.6,299.357142857,300.7,295.828571429,310.6,292.9,253.3,83.6828571429,74.6,17.4514285714,11.6,28.575,12.175,35.5,21.8,34.5,2
"579","iq",2003,43,"2003-10-22",0.4750143,0.3795,0.4249429,0.4324429,39.52,298.957142857,300.678571429,296.224285714,311.2,294.6,41.2,87.37,39.52,17.8957142857,9.95714285714,27.975,10.475,34.5,20.7,32.1,0.2758286,0.2288429,0.2752,0.2871143,44.16,298.162857143,299.35,296.201428571,305.6,293.8,34.6,90.3428571429,44.16,17.7971428571,8.52857142857,28.3,10.65,34.4,22.9,36,0.1760286,0.1963833,0.2257571,0.2349286,38.3,297.915714286,299.885714286,296.312857143,309,292.5,42.5,92.1657142857,38.3,17.9142857143,11.2,27.2,9.35,35.7,22.3,138.2,2
"580","iq",2003,44,"2003-10-29",0.1345143,0.1314714,0.1153571,0.1212714,32.47,300.041428571,300.842857143,295.295714286,310.1,292.3,6.1,77.7842857143,32.47,16.8728571429,12.0857142857,28.7333333333,11.1333333333,35.5,22.8,56.4,0.4750143,0.3795,0.4249429,0.4324429,39.52,298.957142857,300.678571429,296.224285714,311.2,294.6,41.2,87.37,39.52,17.8957142857,9.95714285714,27.975,10.475,34.5,20.7,32.1,0.2758286,0.2288429,0.2752,0.2871143,44.16,298.162857143,299.35,296.201428571,305.6,293.8,34.6,90.3428571429,44.16,17.7971428571,8.52857142857,28.3,10.65,34.4,22.9,36,3
"581","iq",2003,45,"2003-11-05",0.3946571,0.3269571,0.3912143,0.4190429,105.14,298.135714286,299.957142857,295.74,310.8,292.3,85.3,88.48,105.14,17.39,9.42857142857,27.6,9.56666666667,34,21.9,139.7,0.1345143,0.1314714,0.1153571,0.1212714,32.47,300.041428571,300.842857143,295.295714286,310.1,292.3,6.1,77.7842857143,32.47,16.8728571429,12.0857142857,28.7333333333,11.1333333333,35.5,22.8,56.4,0.4750143,0.3795,0.4249429,0.4324429,39.52,298.957142857,300.678571429,296.224285714,311.2,294.6,41.2,87.37,39.52,17.8957142857,9.95714285714,27.975,10.475,34.5,20.7,32.1,3
"582","iq",2003,46,"2003-11-12",0.3176857,0.3246,0.2498,0.3244714,31.08,298.367142857,300.171428571,295.645714286,308.4,290.9,36.4,86.7557142857,31.08,17.2928571429,10.6285714286,28.5,10.85,35.5,20.8,79,0.3946571,0.3269571,0.3912143,0.4190429,105.14,298.135714286,299.957142857,295.74,310.8,292.3,85.3,88.48,105.14,17.39,9.42857142857,27.6,9.56666666667,34,21.9,139.7,0.1345143,0.1314714,0.1153571,0.1212714,32.47,300.041428571,300.842857143,295.295714286,310.1,292.3,6.1,77.7842857143,32.47,16.8728571429,12.0857142857,28.7333333333,11.1333333333,35.5,22.8,56.4,3
"583","iq",2003,47,"2003-11-19",0.2636429,0.2816571,0.2466667,0.3012571,123.63,298.681428571,300.107142857,296.725714286,307,294.8,40.8,90.8828571429,123.63,18.3785714286,9.04285714286,27.9,10.55,36,22.4,284.4,0.3176857,0.3246,0.2498,0.3244714,31.08,298.367142857,300.171428571,295.645714286,308.4,290.9,36.4,86.7557142857,31.08,17.2928571429,10.6285714286,28.5,10.85,35.5,20.8,79,0.3946571,0.3269571,0.3912143,0.4190429,105.14,298.135714286,299.957142857,295.74,310.8,292.3,85.3,88.48,105.14,17.39,9.42857142857,27.6,9.56666666667,34,21.9,139.7,1
"584","iq",2003,48,"2003-11-26",0.2749,0.2452,0.3094571,0.2953286,81.27,299.222857143,299.607142857,296.53,308.5,294.3,51.4,86.9957142857,81.27,18.27,9.07142857143,28.3,10.2333333333,34.7,22,26.2,0.2636429,0.2816571,0.2466667,0.3012571,123.63,298.681428571,300.107142857,296.725714286,307,294.8,40.8,90.8828571429,123.63,18.3785714286,9.04285714286,27.9,10.55,36,22.4,284.4,0.3176857,0.3246,0.2498,0.3244714,31.08,298.367142857,300.171428571,295.645714286,308.4,290.9,36.4,86.7557142857,31.08,17.2928571429,10.6285714286,28.5,10.85,35.5,20.8,79,2
"585","iq",2003,49,"2003-12-03",0.4003429,0.3180571,0.3287714,0.3696429,72.23,298.315714286,299.735714286,296.135714286,309.4,293.5,77.83,89.2071428571,72.23,17.7457142857,9.7,28.7666666667,10.1666666667,35.1,22,138,0.2749,0.2452,0.3094571,0.2953286,81.27,299.222857143,299.607142857,296.53,308.5,294.3,51.4,86.9957142857,81.27,18.27,9.07142857143,28.3,10.2333333333,34.7,22,26.2,0.2636429,0.2816571,0.2466667,0.3012571,123.63,298.681428571,300.107142857,296.725714286,307,294.8,40.8,90.8828571429,123.63,18.3785714286,9.04285714286,27.9,10.55,36,22.4,284.4,3
"586","iq",2003,50,"2003-12-10",0.3586286,0.24435,0.3519,0.3588,108.62,298.685714286,300.25,297.338571429,306.4,294.8,178.89,93.2314285714,108.62,19.1071428571,8.27142857143,28.4,11.7,34.2,22.5,47.4,0.4003429,0.3180571,0.3287714,0.3696429,72.23,298.315714286,299.735714286,296.135714286,309.4,293.5,77.83,89.2071428571,72.23,17.7457142857,9.7,28.7666666667,10.1666666667,35.1,22,138,0.2749,0.2452,0.3094571,0.2953286,81.27,299.222857143,299.607142857,296.53,308.5,294.3,51.4,86.9957142857,81.27,18.27,9.07142857143,28.3,10.2333333333,34.7,22,26.2,6
"587","iq",2003,51,"2003-12-17",0.1926667,0.2244,0.1361143,0.1363143,64.95,298.168571429,299.542857143,296.851428571,308.5,294.1,65.04,93.9171428571,64.95,18.5328571429,8.34285714286,28.3,10.45,34.8,22.1,66.8,0.3586286,0.24435,0.3519,0.3588,108.62,298.685714286,300.25,297.338571429,306.4,294.8,178.89,93.2314285714,108.62,19.1071428571,8.27142857143,28.4,11.7,34.2,22.5,47.4,0.4003429,0.3180571,0.3287714,0.3696429,72.23,298.315714286,299.735714286,296.135714286,309.4,293.5,77.83,89.2071428571,72.23,17.7457142857,9.7,28.7666666667,10.1666666667,35.1,22,138,5
"588","iq",2003,52,"2003-12-24",0.2850778,0.2306556,0.2676444,0.2647778,49.42,296.297142857,297.05,295.682857143,302.6,294.3,82.68,96.9371428571,49.42,17.1728571429,4.18571428571,27.3,9.6,33.1,22.3,185.7,0.1926667,0.2244,0.1361143,0.1363143,64.95,298.168571429,299.542857143,296.851428571,308.5,294.1,65.04,93.9171428571,64.95,18.5328571429,8.34285714286,28.3,10.45,34.8,22.1,66.8,0.3586286,0.24435,0.3519,0.3588,108.62,298.685714286,300.25,297.338571429,306.4,294.8,178.89,93.2314285714,108.62,19.1071428571,8.27142857143,28.4,11.7,34.2,22.5,47.4,1
"589","iq",2004,4,"2004-01-22",0.3205857,0.3365286,0.2566,0.3441143,29.23,299.62,300.828571429,295.89,308.3,293.6,19.4,82.4671428571,29.23,17.4914285714,11.2285714286,28.7333333333,11.4,34.6,21.8,20.1,0.32786,0.29844,0.30672,0.34024,63.47,297.752857143,298.957142857,297.02,306.2,294.5,62.5,96.1285714286,63.47,18.7128571429,6.82857142857,28.7,9.9,34.1,23.1,68.1,0.24942,0.30885,0.2086286,0.2590143,78.53,297.437142857,298.742857143,296.637142857,304,294.9,55.3,95.7942857143,78.53,18.2557142857,6.2,27.4333333333,8.66666666667,34.2,22.4,137.2,5
"590","iq",2004,5,"2004-01-29",0.2330143,0.2351857,0.1964857,0.2055429,4.65,300.9,302.15,292.832857143,309.7,293.2,1.6,65.2842857143,4.65,14.5485714286,13.6428571429,28.925,12.125,35.6,22.3,0,0.3205857,0.3365286,0.2566,0.3441143,29.23,299.62,300.828571429,295.89,308.3,293.6,19.4,82.4671428571,29.23,17.4914285714,11.2285714286,28.7333333333,11.4,34.6,21.8,20.1,0.32786,0.29844,0.30672,0.34024,63.47,297.752857143,298.957142857,297.02,306.2,294.5,62.5,96.1285714286,63.47,18.7128571429,6.82857142857,28.7,9.9,34.1,23.1,68.1,2
"591","iq",2004,6,"2004-02-05",0.1235429,0.0993,0.1128571,0.1172,13.2,299.902857143,301.371428571,293.988571429,309.8,293.2,9,72.9271428571,13.2,15.5671428571,14.0857142857,29.2,13.525,36.4,20.6,24.1,0.2330143,0.2351857,0.1964857,0.2055429,4.65,300.9,302.15,292.832857143,309.7,293.2,1.6,65.2842857143,4.65,14.5485714286,13.6428571429,28.925,12.125,35.6,22.3,0,0.3205857,0.3365286,0.2566,0.3441143,29.23,299.62,300.828571429,295.89,308.3,293.6,19.4,82.4671428571,29.23,17.4914285714,11.2285714286,28.7333333333,11.4,34.6,21.8,20.1,3
"592","iq",2004,7,"2004-02-12",0.2787429,0.2987571,0.3127143,0.3048286,24.83,298.27,299.55,295.64,307.2,294.8,33.46,86.7657142857,24.83,17.1742857143,8.5,27.925,9.5,33.3,22.8,13.4,0.1235429,0.0993,0.1128571,0.1172,13.2,299.902857143,301.371428571,293.988571429,309.8,293.2,9,72.9271428571,13.2,15.5671428571,14.0857142857,29.2,13.525,36.4,20.6,24.1,0.2330143,0.2351857,0.1964857,0.2055429,4.65,300.9,302.15,292.832857143,309.7,293.2,1.6,65.2842857143,4.65,14.5485714286,13.6428571429,28.925,12.125,35.6,22.3,0,3
"593","iq",2004,8,"2004-02-19",0.2366286,0.1670429,0.1970286,0.2225143,39.06,298.081428571,299.75,295.642857143,310.1,292.6,34.5,87.7185714286,39.06,17.2085714286,9.72857142857,26.6,8.1,35.5,22,8.6,0.2787429,0.2987571,0.3127143,0.3048286,24.83,298.27,299.55,295.64,307.2,294.8,33.46,86.7657142857,24.83,17.1742857143,8.5,27.925,9.5,33.3,22.8,13.4,0.1235429,0.0993,0.1128571,0.1172,13.2,299.902857143,301.371428571,293.988571429,309.8,293.2,9,72.9271428571,13.2,15.5671428571,14.0857142857,29.2,13.525,36.4,20.6,24.1,1
"594","iq",2004,9,"2004-02-26",0.3190571,0.3352333,0.2176286,0.3000286,125.04,297.882857143,299.435714286,296.348571429,308,294.3,83.27,93.0128571429,125.04,17.95,7.81428571429,27.4666666667,10.1333333333,34.4,20.6,18.9,0.2366286,0.1670429,0.1970286,0.2225143,39.06,298.081428571,299.75,295.642857143,310.1,292.6,34.5,87.7185714286,39.06,17.2085714286,9.72857142857,26.6,8.1,35.5,22,8.6,0.2787429,0.2987571,0.3127143,0.3048286,24.83,298.27,299.55,295.64,307.2,294.8,33.46,86.7657142857,24.83,17.1742857143,8.5,27.925,9.5,33.3,22.8,13.4,6
"595","iq",2004,10,"2004-03-04",0.2094714,0.2086571,0.1715,0.1935714,52.08,297.981428571,299.428571429,296.455714286,308.1,293.2,49.36,92.5614285714,52.08,18.0942857143,9.08571428571,28.4,11.3,34.5,22.3,79,0.3190571,0.3352333,0.2176286,0.3000286,125.04,297.882857143,299.435714286,296.348571429,308,294.3,83.27,93.0128571429,125.04,17.95,7.81428571429,27.4666666667,10.1333333333,34.4,20.6,18.9,0.2366286,0.1670429,0.1970286,0.2225143,39.06,298.081428571,299.75,295.642857143,310.1,292.6,34.5,87.7185714286,39.06,17.2085714286,9.72857142857,26.6,8.1,35.5,22,8.6,4
"596","iq",2004,11,"2004-03-11",0.3076833,0.2140167,0.33865,0.3110429,80.33,296.777142857,297.521428571,296.068571429,304.4,293.5,76.75,96.2885714286,80.33,17.61,5.24285714286,28,11,33.5,22.5,24.1,0.2094714,0.2086571,0.1715,0.1935714,52.08,297.981428571,299.428571429,296.455714286,308.1,293.2,49.36,92.5614285714,52.08,18.0942857143,9.08571428571,28.4,11.3,34.5,22.3,79,0.3190571,0.3352333,0.2176286,0.3000286,125.04,297.882857143,299.435714286,296.348571429,308,294.3,83.27,93.0128571429,125.04,17.95,7.81428571429,27.4666666667,10.1333333333,34.4,20.6,18.9,1
"597","iq",2004,12,"2004-03-18",0.3859857,0.4247833,0.3514143,0.3465286,137.83,297.887142857,299.535714286,296.621428571,305.5,292.9,75.16,93.6285714286,137.83,18.2485714286,9.78571428571,28.3,9.5,34.3,21.7,187.2,0.3076833,0.2140167,0.33865,0.3110429,80.33,296.777142857,297.521428571,296.068571429,304.4,293.5,76.75,96.2885714286,80.33,17.61,5.24285714286,28,11,33.5,22.5,24.1,0.2094714,0.2086571,0.1715,0.1935714,52.08,297.981428571,299.428571429,296.455714286,308.1,293.2,49.36,92.5614285714,52.08,18.0942857143,9.08571428571,28.4,11.3,34.5,22.3,79,2
"598","iq",2004,13,"2004-03-25",0.3062833,0.19872,0.02988,0.29015,120.1,297.312857143,298.2,296.607142857,303.5,294,76.2,96.2385714286,120.1,18.2371428571,5.71428571429,28.65,9.3,34,23.6,142.6,0.3859857,0.4247833,0.3514143,0.3465286,137.83,297.887142857,299.535714286,296.621428571,305.5,292.9,75.16,93.6285714286,137.83,18.2485714286,9.78571428571,28.3,9.5,34.3,21.7,187.2,0.3076833,0.2140167,0.33865,0.3110429,80.33,296.777142857,297.521428571,296.068571429,304.4,293.5,76.75,96.2885714286,80.33,17.61,5.24285714286,28,11,33.5,22.5,24.1,3
"599","iq",2004,14,"2004-04-01",0.136,0.138,0.1862333,0.1294333,101.22,297.202857143,298.264285714,296.815714286,303.9,293.8,88.9,97.9414285714,101.22,18.47,5.21428571429,28.0666666667,9.1,33.9,22.7,2,0.3062833,0.19872,0.02988,0.29015,120.1,297.312857143,298.2,296.607142857,303.5,294,76.2,96.2385714286,120.1,18.2371428571,5.71428571429,28.65,9.3,34,23.6,142.6,0.3859857,0.4247833,0.3514143,0.3465286,137.83,297.887142857,299.535714286,296.621428571,305.5,292.9,75.16,93.6285714286,137.83,18.2485714286,9.78571428571,28.3,9.5,34.3,21.7,187.2,1
"600","iq",2004,15,"2004-04-08",0.3592143,0.3348429,0.2791571,0.3612714,47.26,297.812857143,298.978571429,297.175714286,305.6,294.2,135.4,96.4985714286,47.26,18.8257142857,6.27142857143,27.65,9.5,33.1,22.3,4,0.136,0.138,0.1862333,0.1294333,101.22,297.202857143,298.264285714,296.815714286,303.9,293.8,88.9,97.9414285714,101.22,18.47,5.21428571429,28.0666666667,9.1,33.9,22.7,2,0.3062833,0.19872,0.02988,0.29015,120.1,297.312857143,298.2,296.607142857,303.5,294,76.2,96.2385714286,120.1,18.2371428571,5.71428571429,28.65,9.3,34,23.6,142.6,8
